#HealthTopic,Population,Indicator,Unit,Time,RegionCode,RegionName,NumValue,TxtValue
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W37,LT,Lithuania,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W37,LU,Luxembourg,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W37,LV,Latvia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W37,NL,Netherlands,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W37,NO,Norway,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W37,PL,Poland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W37,RO,Romania,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W37,SE,Sweden,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W37,SI,Slovenia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W37,SK,Slovakia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W37,UKG13182,England,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W37,UKL,Wales,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W37,UKM,Scotland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W38,AT,Austria,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W38,BE,Belgium,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W38,BG,Bulgaria,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W38,DE,Germany,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W38,DK,Denmark,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W38,EE,Estonia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W38,ES,Spain,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W38,EU31_UKX,EU/EEA,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W38,FI,Finland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W38,FR,France,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W38,HU,Hungary,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W38,IE,Ireland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W38,IS,Iceland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W38,LT,Lithuania,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W38,LU,Luxembourg,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W38,LV,Latvia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W38,NL,Netherlands,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W38,NO,Norway,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W38,PL,Poland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W38,RO,Romania,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W38,SE,Sweden,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W38,SI,Slovenia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W38,SK,Slovakia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W38,UKG13182,England,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W38,UKL,Wales,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W38,UKM,Scotland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W38,UKN,Northern Ireland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W39,AT,Austria,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W39,BE,Belgium,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W39,BG,Bulgaria,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W39,DE,Germany,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W39,DK,Denmark,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W39,EE,Estonia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W39,ES,Spain,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W39,EU31_UKX,EU/EEA,1,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W39,FI,Finland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W39,FR,France,1,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W39,HU,Hungary,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W39,IE,Ireland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W39,IS,Iceland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W39,LT,Lithuania,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W39,LU,Luxembourg,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W39,LV,Latvia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W39,NL,Netherlands,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W39,NO,Norway,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W39,PL,Poland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W39,RO,Romania,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W39,SE,Sweden,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W39,SI,Slovenia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W39,SK,Slovakia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W39,UKG13182,England,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W39,UKL,Wales,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W39,UKM,Scotland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W39,UKN,Northern Ireland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W40,AT,Austria,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W40,BE,Belgium,1,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W40,BG,Bulgaria,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W40,DE,Germany,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W40,DK,Denmark,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W40,EE,Estonia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W40,ES,Spain,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W40,EU31_UKX,EU/EEA,3,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W40,FR,France,2,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W40,HU,Hungary,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W40,IE,Ireland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W40,IS,Iceland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W40,LT,Lithuania,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W40,LU,Luxembourg,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W40,LV,Latvia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W40,MT,Malta,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W40,NL,Netherlands,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W40,NO,Norway,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W40,PL,Poland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W40,PT,Portugal,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W40,RO,Romania,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W40,SE,Sweden,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W40,SI,Slovenia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W40,SK,Slovakia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W40,UKG13182,England,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W40,UKL,Wales,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W40,UKM,Scotland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W40,UKN,Northern Ireland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W41,AT,Austria,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W41,BE,Belgium,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W41,BG,Bulgaria,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W41,DE,Germany,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W41,DK,Denmark,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W41,EE,Estonia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W41,ES,Spain,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W41,EU31_UKX,EU/EEA,6,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W41,FI,Finland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W41,FR,France,5,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W41,HU,Hungary,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W41,IE,Ireland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W41,IS,Iceland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W41,LT,Lithuania,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W41,LU,Luxembourg,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W41,LV,Latvia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W41,MT,Malta,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W41,NL,Netherlands,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W41,NO,Norway,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W41,PL,Poland,1,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W41,PT,Portugal,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W41,RO,Romania,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W41,SE,Sweden,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W41,SI,Slovenia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W41,SK,Slovakia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W41,UKG13182,England,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W41,UKL,Wales,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W41,UKM,Scotland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W41,UKN,Northern Ireland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W42,AT,Austria,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W42,BE,Belgium,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W42,BG,Bulgaria,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W42,DE,Germany,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W42,DK,Denmark,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W42,EE,Estonia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W42,EL,Greece,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W42,ES,Spain,1,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W42,EU31_UKX,EU/EEA,9,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W42,FI,Finland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W42,FR,France,5,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W42,HU,Hungary,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W42,IE,Ireland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W42,IS,Iceland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W42,LT,Lithuania,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W42,LU,Luxembourg,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W42,LV,Latvia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W42,MT,Malta,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W42,NL,Netherlands,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W42,NO,Norway,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W42,PL,Poland,1,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W42,PT,Portugal,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W42,RO,Romania,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W42,SE,Sweden,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W42,SI,Slovenia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W42,SK,Slovakia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W42,UKG13182,England,2,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W42,UKL,Wales,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W42,UKM,Scotland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W42,UKN,Northern Ireland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W43,AT,Austria,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W43,BE,Belgium,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W43,BG,Bulgaria,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W43,CZ,Czech Republic,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W43,DE,Germany,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W43,DK,Denmark,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W43,EE,Estonia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W43,EL,Greece,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W43,ES,Spain,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W43,EU31_UKX,EU/EEA,4,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W43,FI,Finland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W43,FR,France,2,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W43,HU,Hungary,1,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W43,IE,Ireland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W43,IS,Iceland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W43,LT,Lithuania,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W43,LU,Luxembourg,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W43,LV,Latvia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W43,MT,Malta,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W43,NL,Netherlands,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W43,NO,Norway,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W43,PL,Poland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W43,PT,Portugal,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W43,RO,Romania,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W43,SE,Sweden,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W43,SI,Slovenia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W43,SK,Slovakia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2011-W43,UKG13182,England,1,
